PE UV                   SPECTRUM    ASCII       PEDS        1.60        
  -1
ASI.DAT
17/02/09
10:32:11.00
17/02/09
10:40:29.00


300.000000
1









4444

SCAN
1
1


0.0

5.00
MANUAL



UV/VIS




































#HDR
-1
-1
#GR
NM
%R
0.00002384185791015625
0.0
2000.000000
5.000000
341
8
90.707813
1.641725
#DATA
2000.000000	60.559570 
1995.000000	57.168832 
1990.000000	53.648728 
1985.000000	49.704978 
1980.000000	45.867895 
1975.000000	42.259801 
1970.000000	39.391509 
1965.000000	37.279284 
1960.000000	35.977943 
1955.000000	35.261359 
1950.000000	35.441041 
1945.000000	36.305518 
1940.000000	37.801886 
1935.000000	39.860495 
1930.000000	42.425135 
1925.000000	45.487914 
1920.000000	48.715306 
1915.000000	52.008950 
1910.000000	55.335005 
1905.000000	58.568940 
1900.000000	61.650104 
1895.000000	64.453452 
1890.000000	67.261126 
1885.000000	69.781970 
1880.000000	72.077681 
1875.000000	74.168189 
1870.000000	76.060460 
1865.000000	77.796788 
1860.000000	79.333492 
1855.000000	80.739335 
1850.000000	82.029685 
1845.000000	83.124413 
1840.000000	84.176702 
1835.000000	85.166598 
1830.000000	85.994318 
1825.000000	86.708129 
1820.000000	87.354970 
1815.000000	87.934812 
1810.000000	88.486318 
1805.000000	88.937320 
1800.000000	89.315212 
1795.000000	89.667054 
1790.000000	89.976535 
1785.000000	90.217872 
1780.000000	90.401982 
1775.000000	90.540924 
1770.000000	90.680031 
1765.000000	90.707813 
1760.000000	90.704584 
1755.000000	90.653490 
1750.000000	90.535389 
1745.000000	90.398287 
1740.000000	90.165987 
1735.000000	89.952877 
1730.000000	89.625541 
1725.000000	89.282599 
1720.000000	88.861232 
1715.000000	88.378608 
1710.000000	87.836753 
1705.000000	87.212585 
1700.000000	86.522914 
1695.000000	85.791081 
1690.000000	84.968431 
1685.000000	84.059197 
1680.000000	83.010496 
1675.000000	81.973801 
1670.000000	80.763701 
1665.000000	79.478858 
1660.000000	78.126541 
1655.000000	76.620146 
1650.000000	74.910917 
1645.000000	73.247975 
1640.000000	71.391727 
1635.000000	69.444835 
1630.000000	67.280546 
1625.000000	65.103856 
1620.000000	62.807085 
1615.000000	60.311327 
1610.000000	57.820792 
1605.000000	55.166079 
1600.000000	52.416767 
1595.000000	49.543681 
1590.000000	46.509953 
1585.000000	43.472106 
1580.000000	40.324012 
1575.000000	36.938450 
1570.000000	33.528518 
1565.000000	30.065365 
1560.000000	26.422387 
1555.000000	22.868763 
1550.000000	19.180161 
1545.000000	15.606180 
1540.000000	12.082109 
1535.000000	8.915561  
1530.000000	6.065959  
1525.000000	3.907820  
1520.000000	2.338044  
1515.000000	1.641725  
1510.000000	1.900812  
1505.000000	3.092109  
1500.000000	5.480910  
1495.000000	8.714682  
1490.000000	12.784777 
1485.000000	17.348579 
1480.000000	22.435480 
1475.000000	27.601887 
1470.000000	32.820356 
1465.000000	37.977124 
1460.000000	42.756510 
1455.000000	47.235439 
1450.000000	51.504116 
1445.000000	55.229243 
1440.000000	58.648264 
1435.000000	61.633181 
1430.000000	64.240325 
1425.000000	66.630429 
1420.000000	68.623300 
1415.000000	70.389813 
1410.000000	71.882166 
1405.000000	73.129962 
1400.000000	74.194356 
1395.000000	75.006609 
1390.000000	75.668741 
1385.000000	76.085263 
1380.000000	76.354652 
1375.000000	76.458536 
1370.000000	76.316909 
1365.000000	76.067786 
1360.000000	75.670483 
1355.000000	74.992370 
1350.000000	74.199002 
1345.000000	73.139813 
1340.000000	71.884406 
1335.000000	70.357699 
1330.000000	68.651923 
1325.000000	66.629181 
1320.000000	64.255614 
1315.000000	61.588935 
1310.000000	58.560652 
1305.000000	55.113499 
1300.000000	51.334511 
1295.000000	47.127572 
1290.000000	42.475083 
1285.000000	37.675167 
1280.000000	32.359464 
1275.000000	26.995662 
1270.000000	21.939179 
1265.000000	16.947315 
1260.000000	12.596956 
1255.000000	9.318605  
1250.000000	7.105206  
1245.000000	6.311197  
1240.000000	6.831175  
1235.000000	9.063005  
1230.000000	12.286482 
1225.000000	16.544278 
1220.000000	21.470232 
1215.000000	26.564591 
1210.000000	31.785797 
1205.000000	37.014683 
1200.000000	41.719776 
1195.000000	46.074206 
1190.000000	50.243239 
1185.000000	53.722719 
1180.000000	56.879709 
1175.000000	59.454033 
1170.000000	61.699535 
1165.000000	63.576953 
1160.000000	65.041094 
1155.000000	66.151495 
1150.000000	66.897710 
1145.000000	67.355040 
1140.000000	67.355763 
1135.000000	67.087880 
1130.000000	66.383916 
1125.000000	65.324758 
1120.000000	63.747696 
1115.000000	61.694964 
1110.000000	59.259480 
1105.000000	55.946216 
1100.000000	52.093979 
1095.000000	47.431402 
1090.000000	41.923002 
1085.000000	35.793393 
1080.000000	29.041094 
1075.000000	22.039124 
1070.000000	15.788250 
1065.000000	10.937596 
1060.000000	8.578380  
1055.000000	9.443597  
1050.000000	13.202743 
1045.000000	19.621311 
1040.000000	27.366673 
1035.000000	35.608034 
1030.000000	43.364237 
1025.000000	50.178945 
1020.000000	55.953971 
1015.000000	60.591459 
1010.000000	64.228572 
1005.000000	66.821005 
1000.000000	68.386696 
995.000000	 69.188969 
990.000000	 69.126193 
985.000000	 68.038244 
980.000000	 65.901683 
975.000000	 62.660364 
970.000000	 58.004589 
965.000000	 52.035240 
960.000000	 44.857662 
955.000000	 36.870695 
950.000000	 28.286832 
945.000000	 21.058127 
940.000000	 15.802083 
935.000000	 14.202913 
930.000000	 16.807085 
925.000000	 22.167011 
920.000000	 29.797961 
915.000000	 37.658194 
910.000000	 44.762744 
905.000000	 50.333063 
900.000000	 55.163581 
895.000000	 58.394940 
890.000000	 60.408524 
885.000000	 61.948218 
880.000000	 61.576990 
875.000000	 60.303199 
870.000000	 58.049553 
865.000000	 53.731400 
860.000000	 47.450795 
855.000000	 58.228992 
850.000000	 58.684014 
845.000000	 58.329373 
840.000000	 56.630711 
835.000000	 53.528785 
830.000000	 48.642800 
825.000000	 41.281676 
820.000000	 31.401592 
815.000000	 20.145056 
810.000000	 11.313563 
805.000000	 10.786696 
800.000000	 20.375401 
795.000000	 34.854215 
790.000000	 48.140357 
785.000000	 57.681605 
780.000000	 63.590151 
775.000000	 66.280471 
770.000000	 66.224527 
765.000000	 63.128425 
760.000000	 56.254319 
755.000000	 44.617765 
750.000000	 28.452898 
745.000000	 14.338747 
740.000000	 13.298739 
735.000000	 25.148723 
730.000000	 39.192817 
725.000000	 49.310887 
720.000000	 54.693918 
715.000000	 56.306775 
710.000000	 54.868638 
705.000000	 50.323265 
700.000000	 42.572651 
695.000000	 31.938030 
690.000000	 22.067048 
685.000000	 20.743934 
680.000000	 30.530109 
